1.000000000000000021e-02,9.000000000000000222e-01
1.000000000000000021e-02,9.000000000000000222e-01
1.000000000000000021e-02,9.000000000000000222e-01
1.000000000000000021e-02,9.000000000000000222e-01
1.000000000000000021e-02,9.000000000000000222e-01
1.000000000000000021e-02,9.000000000000000222e-01
1.000000000000000021e-02,9.000000000000000222e-01
1.000000000000000021e-02,9.000000000000000222e-01
1.000000000000000021e-02,9.000000000000000222e-01
1.000000000000000021e-02,9.000000000000000222e-01
1.000000000000000021e-02,9.000000000000000222e-01
1.000000000000000021e-02,9.000000000000000222e-01
1.000000000000000021e-02,9.000000000000000222e-01
1.000000000000000021e-02,9.000000000000000222e-01
8.000000000000000167e-02,2.800000000000000266e-01
8.000000000000000167e-02,2.800000000000000266e-01
8.000000000000000167e-02,2.800000000000000266e-01
8.000000000000000167e-02,2.800000000000000266e-01
8.000000000000000167e-02,2.800000000000000266e-01
8.000000000000000167e-02,2.800000000000000266e-01
8.000000000000000167e-02,2.800000000000000266e-01
8.000000000000000167e-02,2.800000000000000266e-01
8.000000000000000167e-02,2.800000000000000266e-01
8.000000000000000167e-02,2.800000000000000266e-01
8.000000000000000167e-02,2.800000000000000266e-01
8.000000000000000167e-02,2.800000000000000266e-01
8.000000000000000167e-02,2.800000000000000266e-01
8.000000000000000167e-02,2.800000000000000266e-01
8.000000000000000167e-02,2.800000000000000266e-01
8.000000000000000167e-02,2.800000000000000266e-01
8.000000000000000167e-02,2.800000000000000266e-01
8.000000000000000167e-02,2.800000000000000266e-01
8.000000000000000167e-02,2.800000000000000266e-01
8.000000000000000167e-02,2.800000000000000266e-01
8.000000000000000167e-02,2.800000000000000266e-01
8.000000000000000167e-02,2.800000000000000266e-01
8.000000000000000167e-02,2.800000000000000266e-01
8.000000000000000167e-02,8.100000000000000533e-01
8.000000000000000167e-02,8.100000000000000533e-01
8.000000000000000167e-02,8.100000000000000533e-01
8.000000000000000167e-02,8.100000000000000533e-01
8.000000000000000167e-02,8.100000000000000533e-01
8.000000000000000167e-02,8.100000000000000533e-01
8.000000000000000167e-02,8.100000000000000533e-01
8.000000000000000167e-02,8.100000000000000533e-01
8.000000000000000167e-02,8.100000000000000533e-01
8.000000000000000167e-02,8.100000000000000533e-01
8.000000000000000167e-02,8.100000000000000533e-01
8.000000000000000167e-02,8.100000000000000533e-01
8.000000000000000167e-02,8.100000000000000533e-01
