6.921925181597641252e-01,4.296314392316099573e-01
2.309740002374864321e-01,1.240069550905954943e+00
5.858948417568646816e-01,5.189631833164446428e-01
1.369321783328369735e+00,9.285017963633632743e-01
4.794770826804017338e-01,4.365132013725524507e-01
4.841743688728452621e-01,-3.836180036183619579e-01
1.953796948507123266e-01,2.080449181300352279e-01
5.150300518975579056e-01,-3.595013597121324844e-01
3.623508038449821944e-01,3.899825784663123462e-01
1.765715257761013568e+00,3.088242244464024511e-01
1.106989988627680610e+00,2.290261695324839475e-01
6.741821849877637218e-01,-1.356605761623024264e-01
1.112692644417055399e-01,7.489608542873504859e-02
5.995287837202490921e-01,1.858540168077126853e-01
4.907836310199147900e-01,1.384739610688454081e-01
1.190207889648317030e-01,3.418087453786614049e-01
2.612976608220752284e-01,9.277457477778519035e-01
-6.525954111041423200e-01,3.301999054638438125e-02
-5.380246920127433885e-01,6.479781356697766892e-01
-4.037683062766183051e-01,8.429981494828845401e-01
