1.000000000000000021e-02,9.000000000000000222e-01
1.000000000000000021e-02,9.000000000000000222e-01
1.000000000000000021e-02,9.000000000000000222e-01
1.000000000000000021e-02,9.000000000000000222e-01
1.000000000000000021e-02,9.000000000000000222e-01
1.000000000000000021e-02,9.000000000000000222e-01
1.000000000000000021e-02,9.000000000000000222e-01
1.000000000000000021e-02,9.000000000000000222e-01
1.000000000000000021e-02,9.000000000000000222e-01
1.000000000000000021e-02,9.000000000000000222e-01
5.999999999999999778e-02,1.900000000000000022e-01
7.000000000000000666e-02,1.900000000000000022e-01
7.000000000000000666e-02,1.900000000000000022e-01
7.000000000000000666e-02,1.900000000000000022e-01
7.000000000000000666e-02,1.900000000000000022e-01
7.000000000000000666e-02,1.900000000000000022e-01
7.000000000000000666e-02,1.900000000000000022e-01
7.000000000000000666e-02,1.900000000000000022e-01
7.000000000000000666e-02,1.900000000000000022e-01
7.000000000000000666e-02,1.900000000000000022e-01
7.000000000000000666e-02,1.900000000000000022e-01
7.000000000000000666e-02,1.900000000000000022e-01
7.000000000000000666e-02,1.900000000000000022e-01
7.000000000000000666e-02,1.900000000000000022e-01
7.000000000000000666e-02,1.900000000000000022e-01
7.000000000000000666e-02,1.900000000000000022e-01
7.000000000000000666e-02,1.900000000000000022e-01
7.000000000000000666e-02,1.900000000000000022e-01
7.000000000000000666e-02,1.900000000000000022e-01
7.000000000000000666e-02,1.900000000000000022e-01
7.000000000000000666e-02,1.900000000000000022e-01
7.000000000000000666e-02,1.900000000000000022e-01
7.000000000000000666e-02,1.900000000000000022e-01
7.000000000000000666e-02,1.900000000000000022e-01
7.000000000000000666e-02,1.900000000000000022e-01
7.000000000000000666e-02,1.900000000000000022e-01
7.000000000000000666e-02,1.900000000000000022e-01
7.000000000000000666e-02,1.900000000000000022e-01
7.000000000000000666e-02,1.900000000000000022e-01
7.000000000000000666e-02,1.900000000000000022e-01
7.000000000000000666e-02,1.900000000000000022e-01
7.000000000000000666e-02,1.900000000000000022e-01
7.000000000000000666e-02,1.900000000000000022e-01
7.000000000000000666e-02,1.900000000000000022e-01
7.000000000000000666e-02,1.900000000000000022e-01
7.000000000000000666e-02,1.900000000000000022e-01
7.000000000000000666e-02,1.900000000000000022e-01
7.000000000000000666e-02,1.900000000000000022e-01
7.000000000000000666e-02,6.300000000000000044e-01
8.999999999999999667e-02,5.400000000000000355e-01
