1.000000000000000021e-02,9.000000000000000222e-01
1.000000000000000021e-02,9.000000000000000222e-01
1.000000000000000021e-02,9.000000000000000222e-01
7.000000000000000666e-02,1.000000000000000056e-01
7.000000000000000666e-02,1.000000000000000056e-01
7.000000000000000666e-02,1.000000000000000056e-01
7.000000000000000666e-02,1.000000000000000056e-01
8.999999999999999667e-02,7.199999999999999734e-01
8.999999999999999667e-02,7.199999999999999734e-01
8.999999999999999667e-02,7.199999999999999734e-01
