1.000000000000000021e-02,9.000000000000000222e-01
1.000000000000000021e-02,9.000000000000000222e-01
1.000000000000000021e-02,9.000000000000000222e-01
3.099999999999999978e-02,9.000000000000000222e-01
3.099999999999999978e-02,9.000000000000000222e-01
3.099999999999999978e-02,9.000000000000000222e-01
3.099999999999999978e-02,9.000000000000000222e-01
3.099999999999999978e-02,9.000000000000000222e-01
3.099999999999999978e-02,9.000000000000000222e-01
8.999999999999999667e-02,4.600000000000000200e-01
8.999999999999999667e-02,4.600000000000000200e-01
8.999999999999999667e-02,4.600000000000000200e-01
8.999999999999999667e-02,4.600000000000000200e-01
8.999999999999999667e-02,4.600000000000000200e-01
8.999999999999999667e-02,4.600000000000000200e-01
8.999999999999999667e-02,4.600000000000000200e-01
8.999999999999999667e-02,4.600000000000000200e-01
8.999999999999999667e-02,4.600000000000000200e-01
8.999999999999999667e-02,4.600000000000000200e-01
8.999999999999999667e-02,4.600000000000000200e-01
8.999999999999999667e-02,4.600000000000000200e-01
8.999999999999999667e-02,4.600000000000000200e-01
8.999999999999999667e-02,4.600000000000000200e-01
8.999999999999999667e-02,4.600000000000000200e-01
8.999999999999999667e-02,4.600000000000000200e-01
8.999999999999999667e-02,4.600000000000000200e-01
8.999999999999999667e-02,4.600000000000000200e-01
5.999999999999999778e-02,7.199999999999999734e-01
5.999999999999999778e-02,7.199999999999999734e-01
5.999999999999999778e-02,7.199999999999999734e-01
5.999999999999999778e-02,7.199999999999999734e-01
5.999999999999999778e-02,7.199999999999999734e-01
5.999999999999999778e-02,7.199999999999999734e-01
5.999999999999999778e-02,7.199999999999999734e-01
5.999999999999999778e-02,7.199999999999999734e-01
5.999999999999999778e-02,7.199999999999999734e-01
5.999999999999999778e-02,7.199999999999999734e-01
5.999999999999999778e-02,7.199999999999999734e-01
5.999999999999999778e-02,7.199999999999999734e-01
5.999999999999999778e-02,7.199999999999999734e-01
5.999999999999999778e-02,7.199999999999999734e-01
5.999999999999999778e-02,7.199999999999999734e-01
5.999999999999999778e-02,7.199999999999999734e-01
5.999999999999999778e-02,7.199999999999999734e-01
5.999999999999999778e-02,7.199999999999999734e-01
5.999999999999999778e-02,7.199999999999999734e-01
5.999999999999999778e-02,7.199999999999999734e-01
5.999999999999999778e-02,7.199999999999999734e-01
5.999999999999999778e-02,7.199999999999999734e-01
5.999999999999999778e-02,7.199999999999999734e-01
