5.000000000000000278e-02,9.000000000000000222e-01
5.000000000000000278e-02,9.000000000000000222e-01
5.000000000000000278e-02,9.000000000000000222e-01
5.000000000000000278e-02,9.000000000000000222e-01
5.000000000000000278e-02,9.000000000000000222e-01
5.000000000000000278e-02,9.000000000000000222e-01
8.999999999999999667e-02,7.199999999999999734e-01
8.999999999999999667e-02,7.199999999999999734e-01
8.999999999999999667e-02,7.199999999999999734e-01
8.999999999999999667e-02,7.199999999999999734e-01
